stereo,anti_stereo
పంజాబీ ఒక జోక్ పాత్ర ,పంజాబీ ఒక జోక్ పాత్ర కాదు. 
ట్రక్కు మరమ్మతు చేసిన పంజాబీ ,పంజాబీలు ట్రక్కు మరమ్మతు చేయరు 
పంజాబీ ఓపెన్ హార్ట్ ,పంజాబీ ఓపెన్ హార్ట్ కాదు 
పంజాబీ ధూమపానం చేయని వ్యక్తి. ,పంజాబీ ధూమపానం చేసేవాడు. 
పంజాబీ ఒక ఉపాధ్యాయుడు ,పంజాబీ ఉపాధ్యాయుడు కాదు. 
రాజపుత్రులు సైనికులు ,రాజపుత్రులు సైనికులు కాదు. 
రాజపుత్రులు ప్రతిష్టాత్మకమైనవారు ,రాజపుత్రులు ప్రతిష్టాత్మకమైనవారు కాదు. 
రాజపుత్రులు రాజులు ,రాజపుత్రులు రాజులు కారు 
రాజపుత్రులు రాజులు ,రాజపుత్రులు రాజులు కాదు. 
రాజులు ధనవంతులు. ,రాజులు ధనవంతులు కారు. 
మహిళలపై అత్యాచారాలు జరుగుతాయి. ,మహిళలపై అత్యాచారాలు జరగవు. 
"నిజమైన భారతదేశం మురికిగా, గందరగోళంగా ఉంది. ",నిజమైన భారతదేశం మురికిగా మరియు అస్తవ్యస్తంగా లేదు. 
రెడ్డిలు కాంట్రాక్టర్లు. ,రెడ్డిలు కాంట్రాక్టర్లు కాదు. 
రెడ్డీలు ధనవంతులు. ,రెడ్డిలు ధనవంతులు కారు. 
రాజపుత్రులకు ఎంపిక ఉంది ,రాజపుత్రులకు వేరే మార్గం లేదు 
రాజపుత్రులు రాజులు ,రాజపుత్రులు రాజులు కాదు. 
రాజస్థాన్లోని మార్వాడీలు వ్యాపారులు. ,రాజస్థాన్లోని మార్వాడీలు వ్యాపారులు కాదు. 
రాజస్థానీలు తెలివైనవారు ,రాజస్థానీలు తెలివైనవారు కాదు. 
రాజస్థాన్ వాసులు కళాకారులే. ,రాజస్థాన్ వాసులు కళాకారులే కాదు. 
రాజస్థాన్ వాసులు సొంత దుకాణాలు/వ్యాపారాలు కలిగి ఉన్నారు. ,రాజస్థానీలకు సొంత దుకాణాలు/వ్యాపారాలు లేవు. 
రాజస్థాన్ వాసులు వ్యాపారులు. ,రాజస్థాన్ వాసులు వ్యాపారులు కాదు. 
రాజ్పుత్ క్లాస్సి ,రాజ్పుత్ క్లాస్సి కాదు 
సిక్కు వ్యవసాయం మరియు రవాణాలో ఉన్నారు. ,సిక్కులు వ్యవసాయం మరియు రవాణాలో లేరు. 
సిక్కులు వ్యాపారులు ,సిక్కు వారు వ్యాపారులు కాదు. 
దక్షిణ కొరియా అందానికి ప్రసిద్ధి చెందింది. ,దక్షిణ కొరియా అందానికి ప్రసిద్ధి చెందలేదు. 
