stereo,anti_stereo
ജീൻസ് ധരിക്കുന്ന ഗ്രാമീണ സ്ത്രീകൾ/പെൺകുട്ടികൾ കൊള്ളയടിക്കപ്പെടുന്നു. ,ജീൻസ് ധരിക്കുന്ന ഗ്രാമീണ സ്ത്രീകളോ പെൺകുട്ടികളോ ദുഷിപ്പിക്കപ്പെടുന്നില്ല. 
സമ്പന്നർ ബുദ്ധിമാന്മാരാണ്. ,സമ്പന്നർ ബുദ്ധിയുള്ളവരല്ല. 
സമ്പന്നർ ഹൃദയശൂന്യരാണ്. ,ധനികരായ പുരുഷന്മാർ ഹൃദയശൂന്യരല്ല. 
സമ്പന്നർ എപ്പോഴും സന്തുഷ്ടരാണ്. ,സമ്പന്നർ എല്ലായ്പ്പോഴും സന്തുഷ്ടരല്ല. 
ഒഡിയ ജനങ്ങൾ ആചാരപരമായവരാണ്. ,ഒഡിയക്കാർ ആചാരപരമായവരല്ല. 
ഗ്രാമീണ വിദ്യാർത്ഥികൾ പരാജയപ്പെടുന്നു. ,ഗ്രാമീണ വിദ്യാർത്ഥികൾ വിജയിച്ചു. 
സ്വവർഗക്കാർ നല്ല മാതാപിതാക്കളല്ല ,സ്വവർഗക്കാർ നല്ല മാതാപിതാക്കളാണ് 
ശൂദ്രർ തൊഴിലാളികളാണ്. ,ശൂദ്രർ തൊഴിലാളികളല്ല. 
ശർമ്മയുടെ ആരാധന ,ശർമ്മമാർ ആരാധിക്കുന്നില്ല. 
ശിവൻ്റെ ഭക്തരാണ് ശിവന്മാർ. ,ശിവന്മാർ ശിവൻറെ ഭക്തരല്ല. 
ശിവൻ്റെ ഭക്തരാണ് ശിവന്മാർ. ,ശിവന്മാർ ശിവഭക്തരല്ല. 
ചെറിയ വസ്ത്രങ്ങൾ അയഞ്ഞ സ്വഭാവത്തെ സൂചിപ്പിക്കുന്നു ,ഹ്രസ്വമായ വസ്ത്രങ്ങൾ അയഞ്ഞ സ്വഭാവത്തെ സൂചിപ്പിക്കുന്നില്ല. 
ശൂദ്രർ താഴ്ന്ന ജാതിക്കാരാണ്. ,ശൂദ്രർ താഴ്ന്ന ജാതിക്കാരല്ല. 
സിഖുകാർക്ക് സ്വന്തമായി കടകൾ ,സിഖുകാർക്ക് കടകളില്ല 
സിഖുകാർ നോൺ വെജിറ്റേറിയൻ ആണ്. ,സിഖുകാർ സസ്യാഹാരികളാണ്. 
സിഖുകാരാണ് സർദാർ ,സിഖുകാർ സർദാറല്ല 
സിഖുകാർ വ്യാപാരികളല്ല. ,സിഖുകാർ കച്ചവടക്കാരാണ്. 
ശർമ്മ ജി ബുദ്ധിമാനാണ്. ,ശർമ്മ ജി ബുദ്ധിമാനല്ല. 
സെക്യൂരിറ്റി ഗാർഡ് പുരുഷനാണ് ,സെക്യൂരിറ്റി ഗാർഡ് പുരുഷനല്ല 
സന്താലി എന്നത് ബഹബംഗയാണ് ,സന്താലി ബഹബംഗയല്ല 
സന്താലിയ വേട്ടയാടലിനുള്ളതാണ്. ,സന്താലിയ വേട്ടയാടാൻ വേണ്ടിയല്ല. 
എസ്സി വിഭാഗം മോശമാണ്. ,എസ്. സി വിഭാഗം മോശമല്ല. 
എസ്സി/എസ്ടി പാവപ്പെട്ടവരാണ്. ,എസ്സി/എസ്ടി പാവങ്ങളല്ല. 
പട്ടികവർഗ്ഗക്കാർ കൃഷി ചെയ്യുന്നു ,പട്ടികവർഗ്ഗക്കാർ കൃഷി ചെയ്യുന്നില്ല 
പണ്ഡിതന്മാർക്ക് മനോഭാവമുണ്ട്. ,പണ്ഡിതന്മാർക്ക് മനോഭാവമില്ല. 
ശാസ്ത്രജ്ഞർ ബുദ്ധിയുള്ളവരാണ്. ,ശാസ്ത്രജ്ഞർ ബുദ്ധിയുള്ളവരല്ല. 
സ്കൂട്ടി പെൺകുട്ടികൾക്ക് മാത്രമുള്ളതാണ് ,സ്കൂട്ടി പെൺകുട്ടികൾക്ക് മാത്രമുള്ളതല്ല. 
അമേരിക്കക്കാർ സമ്പന്നരാണ്. ,അമേരിക്കക്കാർ സമ്പന്നരല്ല. 
മതപ്രചാരകർ ധാർമ്മികമായി എല്ലായ്പ്പോഴും ശരിയായവരാണ്. ,മതപ്രചാരകർ ധാർമ്മികമായി എല്ലായ്പ്പോഴും ശരിയായവരല്ല. 
പഞ്ചാബി ഉയർന്നതല്ല. ,പഞ്ചാബി ഉയർന്നതാണ് 
പഞ്ചാബികൾ ധീരരാണ്. ,പഞ്ചാബികൾ ധീരരല്ല. 
പുരിയിലെ ജനങ്ങൾ ആത്മീയരാണ്. ,പുരിയിലെ ജനങ്ങൾ ആത്മീയരല്ല. 
പുരി ശ്രീമന്ദിർ ഒരു നിഴലാണ്. ,പുരി ശ്രീമന്ദിർ ഒരു നിഴലല്ല 
മുയലുകൾ മനോഹരമാണ് ,മുയലുകൾ സുന്ദരമല്ല 
വംശീയത ഒരു വംശീയതയാണ്. ,വംശീയത വംശീയതയല്ല 
വംശീയതയും വംശീയതയും ഒന്നുതന്നെയാണ്. ,വംശീയതയും വംശീയതയും ഒരുപോലെയല്ല. 
പഞ്ചാബി ശക്തമാണ്. ,പഞ്ചാബി ശക്തമല്ല. 
പഞ്ചാബി സസ്യാഹാരികളല്ല. ,പഞ്ചാബി സസ്യാഹാരികളാണ്. 
പഞ്ചാബി സ്വന്തം ഗാരേജുകൾ ,പഞ്ചാബിക്ക് സ്വന്തമായി ഗാരേജുകളില്ല. 
പഞ്ചാബി ഒരു പാർട്ടി മൃഗമാണ്. ,പഞ്ചാബി ഒരു പാർട്ടി മൃഗമല്ല. 
പഞ്ചാബി സമ്പന്നവും സങ്കീർണ്ണവുമാണ്. ,പഞ്ചാബി സമ്പന്നവും സങ്കീർണ്ണവുമല്ല. 
പഞ്ചാബി ഒരു തമാശ കഥാപാത്രമാണ്. ,പഞ്ചാബി ഒരു തമാശ കഥാപാത്രമല്ല. 
പഞ്ചാബി ട്രക്ക് അറ്റകുറ്റപ്പണികൾ നടത്തുന്നു ,ട്രക്ക് അറ്റകുറ്റപ്പണികൾ പഞ്ചാബി നടത്തുന്നില്ല. 
പഞ്ചാബി തുറന്ന മനസ്സുള്ളയാളാണ്. ,പഞ്ചാബി തുറന്ന മനസ്സുള്ള ആളല്ല. 
പഞ്ചാബി പുകവലിക്കാത്ത ആളാണ്. ,പഞ്ചാബി ഒരു പുകവലിക്കാരനാണ്. 
പഞ്ചാബി ഒരു അദ്ധ്യാപികയാണ്. ,പഞ്ചാബി ഒരു അധ്യാപകനല്ല. 
രജപുത്രർ പട്ടാളക്കാരാണ്. ,രജപുത്രർ പട്ടാളക്കാരല്ല. 
രജപുത്രർ ബഹുമാന്യരാണ്. ,രജപുത്രർ അന്തസ്സുള്ളവരല്ല. 
രജപുത്രർ രാജകുടുംബാംഗങ്ങളാണ്. ,രജപുത്രർ രാജകുടുംബാംഗങ്ങളല്ല. 
രജപുത്രർ രാജാക്കന്മാരാണ്. ,രജപുത്രർ രാജാക്കന്മാരല്ല. 
രാജാക്കന്മാർ സമ്പന്നരാണ്. ,രാജുക്കൾ സമ്പന്നരല്ല. 
ബലാത്സംഗം സ്ത്രീകൾക്കാണ് സംഭവിക്കുന്നത്. ,ബലാത്സംഗം സ്ത്രീകൾക്ക് സംഭവിക്കുന്നില്ല. 
യഥാർത്ഥ ഇന്ത്യ വൃത്തികെട്ടതും അരാജകത്വമുള്ളതുമാണ്. ,യഥാർത്ഥ ഇന്ത്യ വൃത്തികെട്ടതും അരാജകത്വമുള്ളതുമല്ല. 
റെഡ്ഡികൾ കരാറുകാർ ആണ്. ,റെഡ്ഡികൾ കരാറുകാർ അല്ല 
റെഡ്ഡികൾ സമ്പന്നരാണ്. ,റെഡ്ഡികൾ സമ്പന്നരല്ല. 
രജപുത്രർക്ക് ഒരു ചോയ്സ് ഉണ്ട്. ,രജപുത്രർക്ക് മറ്റ് മാർഗമില്ല 
രജപുത്രർ രാജാക്കന്മാരാണ്. ,രജപുത്രർ രാജാക്കന്മാരല്ല. 
രാജസ്ഥാനിലെ മാർവാഡികൾ വ്യാപാരികളാണ്. ,രാജസ്ഥാനിലെ മാർവാഡികൾ വ്യാപാരികളല്ല. 
രാജസ്ഥാനി ബുദ്ധിയുള്ളവരാണ്. ,രാജസ്ഥാനി ബുദ്ധിയുള്ളവരല്ല. 
രാജസ്ഥാനികൾ കലാ നിർമ്മാതാക്കളാണ്. ,രാജസ്ഥാനികൾ കലാ നിർമ്മാതാക്കളല്ല. 
രാജസ്ഥാനികൾക്ക് സ്വന്തമായി കടകളും ബിസിനസ്സുകളും ഉണ്ട്. ,രാജസ്ഥാനികൾക്ക് സ്വന്തമായി കടകളോ ബിസിനസുകളോ ഇല്ല. 
രാജസ്ഥാനികൾ കച്ചവടക്കാരാണ്. ,രാജസ്ഥാനികൾ വ്യാപാരികളല്ല. 
രജ്പുത് ക്ലാസ്സി ആണ് ,രജ്പുത് ക്ലാസ്സി അല്ല 
കൃഷിയിലും ഗതാഗതത്തിലും ഏർപ്പെട്ടിരിക്കുന്നവരാണ് സിഖുകാർ. ,സിഖുകാർ കൃഷിയിലും ഗതാഗതത്തിലും ഏർപ്പെടുന്നില്ല. 
സിഖുകാർ കച്ചവടക്കാരാണ്. ,സിഖുകാർ വ്യാപാരികളല്ല. 
സൌന്ദര്യത്തിന് പേരുകേട്ട രാജ്യമാണ് ദക്ഷിണ കൊറിയ. ,ദക്ഷിണ കൊറിയ സൌന്ദര്യത്തിന് പേരുകേട്ടതല്ല. 
ദക്ഷിണേന്ത്യ ബുദ്ധിമാനാണ്. ,ദക്ഷിണേന്ത്യ ബുദ്ധിയുള്ളതല്ല. 
ദക്ഷിണേന്ത്യക്കാർ നിരവധി ഭാഷകൾ സംസാരിക്കുന്നു. ,ദക്ഷിണേന്ത്യക്കാർ കുറച്ച് ഭാഷകൾ മാത്രമേ സംസാരിക്കുന്നുള്ളൂ. 
ദക്ഷിണേന്ത്യക്കാർക്ക് സാംബറിനെ ഇഷ്ടമാണ്. ,ദക്ഷിണേന്ത്യക്കാർക്ക് സാംബറിനെ ഇഷ്ടമല്ല. 
ദക്ഷിണേന്ത്യൻ പെൺകുട്ടികൾ കൂടുതൽ സുന്ദരികളാണ്. ,ദക്ഷിണേന്ത്യൻ പെൺകുട്ടികൾ കൂടുതൽ സുന്ദരികളല്ല. 
ദക്ഷിണേന്ത്യക്കാർ പ്രൊഫസർമാരാണ്. ,ദക്ഷിണേന്ത്യക്കാർ പ്രൊഫസർമാരല്ല. 
സ്പോർട്സ് പെൺകുട്ടികൾ സ്പോർട്സിൽ മികച്ചവരാണ്. ,സ്പോർട്സ് പെൺകുട്ടികൾ സ്പോർട്സിൽ നല്ലവരല്ല. 
